calendar_date_dt,residence_area_cd,residence_area_nuts2_cd,country_cd,socecon_lvl_area_nm,test_positivity_percentage_area_nm,cumulative_confirmed_cases_nm,variant_area_cd
2007-10-28,fyzDdWMkFydcvQPtIleJ,eVjefIcyIOPGZqrXmrhu,hocFMcaswmAadmLjuCNT,4107,37462.8,9741,QECUBOxMOgiNWHvMyoWF
1999-03-17,mVwammOiuyZLWBCJRTxZ,MLBpOXCaXBkFbJVpcdsO,kMtayYxxDRKkhVZHzogA,8081,45069.61,8102,PSvhbSsvYVvBKyrSObsK
1995-01-07,xJWAFHVLAtVfzEkGOjEL,ORHvXRdzOWedkaZmYayQ,KGfKdgGmygTDglHmAisT,4933,36700.3,2191,sIHqwncOAkDGmyJMKtcf
2001-10-04,kzzzmAqWptqSfBmGmSHe,aGzRpFbpQrjKejIlVcXI,nntwQsrhifgoxLxkvKbk,3567,97212.81,687,VQUhGrSWOEcDqqWhrDzA
2013-06-15,wgcgIwxmeNwSQGDjCmwU,blScFFKhilfowMgFxmoM,YqLWohrcVFyxRBvmmRXW,4592,67688.37,8796,FiDxNfsThppdMpgyhCoA
2012-05-24,dCYNBGHzhWRwevweHxmZ,ySwqSSesXKQshYbjOTal,MuPIZxRytManshFauiUk,2178,85803.59,7842,ElgSIoMnXkHlXvPretzb
2005-11-19,nnhTnTBxVITgPEwPjOxB,UTdWfsftCkDroXmHiVUZ,MYTiaHbcadHXeVymnkBD,2313,55431.39,9049,QeumfNNORMWhllLEXAWr
2015-03-21,HBHjmsftRLVOmJQnJnCR,EDpCCCryepCQcuuWtWFt,ydCBNgTURuyeaKXWWpaf,9574,34122.2,616,aBUVMUwZcVBsFIEYZSwE
2012-05-07,GqdugHVwyeVXdCVSzMSY,WiiUrvnDTeyjLRZxejwz,qZiJOCkYHFiTWDwKgVFl,5996,42695.38,7580,OoSrYDTWiZKNsLBXXpra
2000-11-11,WwTfPPPQVhTrXkoKULNP,ytdnNFkTITHDDGQHByIb,UyrQnrvhUQKWJljRlTPP,1124,61526.89,1504,kHFIOoTNWaCHQWJBqaCr
2008-06-24,IdfsuHKZDYMErBIMnmLd,SZPqdyCMOJidwZEdVnqU,XNnqCFfzVJYqlJAPVMQn,670,55581.48,6586,cSYZdnkKIbnmhOZiHeEh
2008-12-17,ekPjibHfumyphJstnvqC,VsYqnuPWaFyBPBjnHfQi,kTtPHcChcJeweUrLGbKd,1409,62572.3,8344,VFwXjIUpkgCDQosRSIjx
1994-09-01,RfJpkCeqeZvzrEuwtenF,WuAmCboQGKsjawvanGlS,seyfYeCQHCCrMepjERNX,9788,71756.28,8118,URYqZdatrbMFJWzIZMcb
2012-07-21,MjRuvORVCQcSjCEfPzbn,mLzrnqTqbbtURoyCOSlB,QjtMcelrBCOQWrWscFCO,1970,62494.12,6974,jkGjgvxbEcLHhvRfPdqq
2007-08-09,aKPXEhThcIrqKcubhQhr,lDfBCSjPfDZMdDAhpoqT,prEKFTOoBMnrtpwsIgyO,6150,88158.95,4886,YnaIoYnSdENhzmxFBaCP
2020-05-19,uNFcvzsdJjXqDeEepgWS,LjwpAEwxrraltfckDFqT,RIirXkODGmjJCwPPMLSU,3465,25717.64,3026,ImHUvzhreTzwvlTTIWRW
1996-03-13,SHtxKoTtrHfjPDDAjmNW,pbTlpQlPVDvxtWaUeJeJ,SeHWzjKOFPnkkTsmEKdu,9154,51809.68,3922,AYUAJBbzEikSnyllWKVt
2018-04-13,hQsMSRfIZhbhFgXFoQUB,SyoNkXdMZanZSBxHmEbc,WxYRXBFJvlArXUhDpNDY,5109,39771.63,9256,IxbPisvrvLVSLQxqaPar
2018-04-04,WlcRkMGjLyDoYvrBTfQI,WwwRkhCBVCiQgRVbaVtH,CFyqeXmkkecadMjfsONO,9303,2580.98,122,vGTqIiYADEKWOCQMYYDB
1995-12-28,udYyvkjoXVTNTEwEcOZa,WTtWryGZWXOOjyWMtybM,ObkuVeMpiBmhmYiKdpRf,843,6646.91,6644,PpSLnRzIfejDWxBySZCn
1996-04-03,geDvdbtzJHpDIwXCbMmM,qNramevUlhRnhRyumvOW,xcZDGicGqemVXAOiZYQL,2614,70846.98,4236,ZRkUaltCpDQecHcfIwSj
2021-08-15,hYXseAwYttZwBBNuPixD,XZqEgmatquPCCGHJgMMP,toLtxSCnvOAwPAnbVvUe,8170,65271.78,4847,YgPjVhgsXUhcZUospvCg
2002-02-28,XfIPAPeMxpfZBmchcvka,soDqKHnHrPaRvpYgLKlH,OpZVtZiQfzGhHSIoCZoH,6546,34779.25,6254,JLcctZAGKGXRcWNniNJB
2021-12-17,KUQxmhbmjvpSNAhuGIBo,xuOJWYpYRzTiNaVjcUVU,tHalijsmHgKXRXsNIXsN,6963,28351.91,8419,enVZgvCMdktBDCHpTdhU
2015-11-03,fphuCDgXIDerwhWRVuaG,rAPLUWrtEciOXancrEUJ,zTKaxnVPABrsbOPYxJbi,3314,81183.2,5966,gjeUVcFXNrDOzTiZyMPM
2006-10-24,woywpqWQjUuYnPcoWAji,BHqeHejhdxjYPfTwezet,BFaaEoKVmWrMzAgFtetm,3103,38629.35,6184,MemfIoCoGiJlxXEoqsid
2018-02-16,LcrQSOndBvVBDBYYKSOw,EwizBqYbvviCjWSCJqlr,kniULxQQgSqYxMqMafwn,5960,90531.6,7142,nlUVDxOcfoKyzsrTznfT
2010-05-12,SzJsdrhrHrpbkVyxGcfY,CUsylfpDykDZMwpgLnbc,HEFIWxikKdxaOfydiCGj,2595,11388.9,753,EZTgqBKZzsGGpaAaZXEy
2006-10-06,HTOUZBIeoIMFAQhGpzvy,vRoTMDnlXEUelQtynPgB,oFYMrUeBbyXDhnjTMXyU,815,20433.69,4000,ZTiZXKXUfoIgxTRUfMSr
2020-05-14,QQmbcTCUirFPYxeuvHdQ,SIyirsihzVszAGktrGEg,PHxWmYkBldzUyfPnutJi,5804,99260.92,6626,iiFkwZnRQieRFOXZkMrX
2020-06-22,wnusWFWdlVEMAAbJZSFG,HlmmjNMNheXqTVCqctjX,uydCLEmyjyVEdJjhGMoO,9882,37634.22,6748,QgKlAHZACXumAAFlNePk
2001-12-04,DOnffdiGIRRpwBybDooE,dyjUjNvXFWTIsvZnUJql,dzTesxdOoQxoNgSELSPh,3216,18954.23,6451,XJYNLSWpaQhLNHeeJjET
2017-05-29,nalHIGmHrVkaHzabCNVI,WYBpIYabRyaSBwnDlNHU,MTXcppflArPRNKTyFysn,3048,54839.58,510,CrjelckdCOdXBxnDkFkG
2004-02-23,zRzjfBtVvOeXGZSqGZDY,aDTpSERQXySUgvSyBfcb,HLZddlonFsxNiuzcTkIU,7593,3811.68,6722,pYNdhCbippWBEeHFNrRi
2022-03-02,wTOGgIcpDkcHWWyRFyHV,CQPjubQDcivdhQghIFXA,HBEqEIBiCGOqmYQIVSTs,682,65606.52,3621,YKuYTObXAzQHPUvqMbPG
2011-04-22,LgnnAgBKkkgTzUxAbyCA,BrPIYIdnTYnaniBMEedj,vbgtsclEAjCeavEIgWJi,3094,15579.84,2287,XvmbzgeHsITdLPxGFZRI
2004-12-24,iSobyKtvmieCotCxUJbV,OQGpjYBvWUnygNthtkZU,xVeOoLMScsjGdXtYzlDh,2121,54351.95,7921,sCWvBImBCKdXZSjxqIXi
2021-08-29,XpiVbvtvTYFpUtcuHcEN,HHRuyMbaxhThugFeuYjy,gTuGfzjEsDUnKTLBhFgH,4570,84636.93,7123,sHYbvNtEazjmKWzEMMOG
2011-07-08,tAbSxUYIycXcRdnhdiHL,CCBxROtllCgcaazrytht,sHtphAZiHOARbnuDPcpU,353,30460.22,6934,llVQzZguBVSbwuQgDKlx
2011-06-26,vZnZvsMtirEqsDEEgaJV,uSvoTvpjGNfXodoyCNQt,dfUNqqBvmgzniQESUHKa,5446,24817.64,2085,YLyDqRLDSnlfAYcpoeoq
2009-03-22,ykuArUzwDkhbpyvhOBrZ,sUukSpzfWRJBFixDWCbP,OOePRBToiqqyafLDChCb,2396,58067.72,96,OkaYnBPeAtpIAOtXtpnh
2021-04-04,GGKoiJPVTCmFgiuFXZdZ,sSVijomAhBOijPhhujDy,ZYowjtZHvTqlKeogoQsa,5312,85499.64,4123,GlnQlPzXmTkPLSrodHVa
2016-04-13,uGZosremUhADgCJQtZRL,XSAqZkrKLERRNcSHjfzi,PDZcamfRHGyHkyWNvPtK,9391,77761.26,9720,qlwqateEmelvNHFnywme
2017-01-21,biFSTmghWyVcLGQIPzfI,sjzcRltxyNdtIteCmYEi,zoViaDyrIQOmIXUZxMxN,2259,43172.7,7413,NKxIjvHiXvlKwqFFKPZY
1996-01-12,UtfeonmjqLciOAGaWVIQ,uVZaVNEZxPlfUGMGUOax,duPlDoULRHOnZESoLRYb,1228,31508.17,4037,lvwtFSMPRnKswNVosaMP
2004-02-23,CeDnMIrgYbtBNZdtiTqP,PthxGADPGnkWgrcXRCKj,YRyuiKWOgckjJNmzTAsz,4728,75137.22,5699,DbxCoaBsDHKcuzYpQzgd
2021-04-26,ADZlqhaeWeToIrFcJiGl,snCTQncZQgtnQIJczSdR,lgjnEvpsYQGqsuOEbYxr,6972,45349.65,2846,iKocBmfIVgcyWemoGAYq
2020-01-18,tRycEmwwlrIkXMwcOMVU,AELMTaWlbBLooSodmXfb,aRYmklazyCqbSWDeojVk,4192,97283.61,5153,sbiPWpvYNRZgcSvMqjgt
1994-09-25,yhsBkUMOtkWWCVDMRpaS,uJmoOwxkCSUDFkVlwtwN,cUaLWrYbvMHwZwAroXpx,3958,16953.15,9738,GJuWTslsOXmBdwKbMjQn
2021-01-20,CzSSIruSzGgdgdttjFOv,iBPokKfwuPyhCSVJVVXf,kuzDVSNhaVtkifpCoted,3215,215.97,7778,hadtheFDODaIJpLGQJgw
2022-07-26,WfIjUuiVnbAcgbelHXOH,zFCQOivvJVazRMrfEsQK,TDIlMUxLPmSvDxsbSXRv,8039,55951.49,4482,XOFLnCDFkPrbkIxWbsoO
2010-11-23,eMkpvWeBxHnUCfrgyufl,ouOolBIOONVNmeReuFOx,MCrzvkdJdtbGYKdMIhpT,5994,65030.16,9196,tqRQIzGrmFIKVTSxCLym
1999-12-28,CSfgacPKuuNliXDFhtjd,JjexTJOVTaHgaWgTvrkx,AHkOjtsqMpPzeesMjXeV,4591,74427.66,493,eWRggXhBhFWqqQwOLenu
1998-09-14,MIQqJClWEInZLwOLdXCh,TZquSDTwozgrMboViYjD,AyzXVCfLBmkuRcIJMqJb,3659,99507.78,1173,ZAimsPKxXqUkOWwjuDWC
1998-11-04,gupLpaHeXFwwkrNbKMiV,flXlGWyLxrdNSpJQRXub,tBWJPynGoAAbylTxaMym,5537,81440.33,1993,WlSveCTrivMUpSHNNqAR
2006-08-14,oLFvbpHvopCFBwqDCgEl,sJVoSDkqCCzGEnSeevHt,bWXWNOYvTjlxbfzXRFeH,6198,91214.71,1104,RAAQNdVhpIMyreDeTztz
2008-06-01,GGgcOwMsGRxpVfdabyrr,EMvSplegVLdOQrKbpPYk,PiIOkQxLJiCJflCYCrCX,4012,56436.38,749,CJUTlNyTfqdlypBZKuRT
1999-11-14,XbLbTgmRWAkpILqAWpLt,qbwkQKiQdziESaBbYGxO,qunHcltQHDZWIoMcXrDR,4175,13504.1,6193,WPapRMQFqshACqZdeqfp
2011-10-17,bTqEQQbUUvQeezPQoMDr,nBgFtOwqHnnPYZFoyYFa,DIqDiXwSSVloLpPQEAWt,4829,26642.34,2234,uzktYmECzXUZlMnyKmDP
1998-07-03,BogEWQaZRsQYqjIOtvVN,fIlyyxevyBdPtZkDQsEy,tCVovXMWlJoPmunzkQka,3603,34750.63,2647,WHCIsvJFaLLTuAAqsxRL
2004-02-06,EtZhRnOVIKOrtYBxtJxH,SOPJKEPJKSKTyWvKFeuT,OoVpohABLSOAmhqQcvDv,125,89049.34,1466,qPateuGGRLGUpfBqwIyB
1997-01-13,GtXqOBTItHtddDlcXsib,JvzBoLQWPdLwRuiFqiGI,vDAzeLDnAxdrUFVJMQfc,8297,76672.51,4732,xVOjGLJVojbJJaKLgxRg
2010-06-19,VHpVZCLTjqVhxKllpxtN,ZjBZEcXstzLDybIVyehz,DZWqXtYMTiyCNuSzruGE,6943,52387.18,4658,vvzwOTMkzOygVVSTTinc
2012-03-28,aajppsWOrEJIffbGotou,BKFSKudCzJhamZGEEwnT,NgnGCqRgAmsMqqcApQoN,536,40676.38,4735,CdolUiULIZeiYQwiuJFF
2021-02-08,vxvDImOCNPRiqrZgOcqx,lUlTxJUPiQynoZqcPYIe,lKPBMZXthCZoJifsiQFq,2650,2510.26,5686,znXcPruYYFxtxwufXafh
2005-04-09,JpbNFnszciWClSsYRRlG,YWAGnIktfqBvJNxIvdzm,YKmaAoGABREyWEBhETzz,6385,77037.5,3951,DMOmLEtNueGroVEIAQpY
2014-04-19,fdKTiNobwIreViynPfXp,NndyimpIZqoUCiNhggek,peUQEmolIsDpLyqaJyFn,7558,865.44,9003,dKFIzlyvFiyPdPaRZiQt
1998-05-22,bcztqmbOgqyropRAyRMb,kdmKdgrdToqgJGARBdrk,RTHZdataynTsoQFjbpwZ,5924,44314.56,2151,knDZIATgxQINqCriRZtb
2002-12-06,JFbetSWinCaoJyxlVqMP,vZLcPcqNkZowpUenYGNW,oPUndMIoOqSjlOdpxfas,4330,42380.51,83,HHYyOEkURJRCqlnTgLLK
2023-05-19,ANZVTQXImrPBowzKKNKv,sqZPIYiENRMuUXyRZlOI,lemtRUainbwAHMJzwoRc,5129,56453.46,7734,INzlgEvvoVKTNsrdPfHa
2020-05-22,FyUWqEWiTaURGUitYjtg,FeXDAyBqMoyqzwYqpuOt,tHPyuQVwREtMZuHIVhKN,2419,27505.27,5996,rljwtXiUEHezfAWeUCcr
2008-07-04,udqdkglDBnTMnjtJtrbo,svYioKVBQIrJVpDeTXAe,LpJqIotCnBtittJDpbXd,5336,82827.48,1291,dgLBLsmrAxejbbqFWFjf
2023-02-06,FPIFkaONHfRlhRuxRPgi,RzsFJPuoQMYYszLcdADQ,bQQzYXpHzJrJwmGnkDEH,7733,19391.9,5367,vrMbasnpOvYQfPrHVdkc
2019-02-12,FWQMJKEuxByKARUqmwXW,EAjwcGlZyalgsPfVfoBM,wkVcsGabmYBbjaBqDosn,4843,86512.16,1579,TMSspYmVGsSFZymkYUPv
2009-11-26,QecTcrHwuZLsihOErKFE,ROZjloHRrllfVfhZQGOa,SdkZqlfzMIGPDfCNCKCH,1046,61847.28,588,ryAWJHJhtUPMlrVzhcoo
2003-05-01,tnDwybAyMfKxyogedEjQ,WvDXAOgVNiAOxtCuGvMu,fVdUQhmlrvQOVWrhPJWK,1582,26794.59,3842,PfePJPfXyGGyCDSESNFR
2023-07-06,NqkHaCibzlZutgJYheAL,ldhzxqnWqmxkZNgGziJl,IiEuYRcvfoFkDtMWtEPY,8300,52975.96,540,DkKryRgntDCKiiDaRUYT
2004-07-30,aRpZysyYltBAvAQRVhmv,SXHGMrWsbKZyuZkYaicj,vDeYDcbINrlfKMuCLipK,7959,71536.96,4919,cuogCftVwwetvmXpvwaI
1999-07-18,mHDFWSUOXfkBTuPjMyQv,ayrYWGLXIGIcbeBpjQwO,dkldXkROMLIfKmCnZxqO,9563,1800.56,1422,zVQNgclfCSBOzhejHEZW
1996-02-02,MTffpPGIXZMRZyhQhxHV,IbHdGeNjidzVKGfodPNN,lKSKAQYBwztZUPrMdnTz,5593,35440.96,2401,xgrjOBXMFznfEXhOAAjx
2020-10-16,iZPwidIesgTlIjDjNHXq,devyKPWazryPyXDJExVH,PZSEaFEngvjNDYjBaOqh,2591,81648.9,6083,dDPGPtmaPSUIBMpjtgYK
2008-10-15,zLsoitQvrkHnZspcPzxQ,rBsoUHnyqIUMiVkYGIrw,lHjAuQyidobrLSZMZclY,4864,22868.48,3795,AfCKKLzBFxuuTmzOcFgH
2001-09-05,VjFOwrddvhyspZqPmoxw,KRFUfWvJPeQEUOLiBpbe,tptEFNDmeJmmgBAgbaCR,578,78697.74,6944,xgcdMVGBIsuWUTmQCXnx
2008-11-23,pWccSxrYDTpGaCQozoDu,nVHloFJqWpMfemjgRgMS,RtZsgKTDMuqrRRRJTKdz,3848,58390.98,3008,jZXdhAuiCSaLUcfUUwYu
2002-05-05,SmCefxtwfJthjebUxAiN,KhRwfUEiXVoBeUAVqPKl,PshaaXmVfvQZWpckoPch,9500,23066.27,2871,kwCRVGNzIBHVVJhVioRy
2019-07-01,eNRLrFsjmyiODgtHdXni,bHEAfweLQubuiilYDDtQ,TcDtUsodfVAebbwlRNGt,1223,57177.94,6374,LWlVRmcNrNtXqToDeZGS
1996-02-13,RcszoEXwZDVXwiELWsjj,VvaeawUiANiZZQhaOjwr,aHBYwFObvKBywipQhLmB,6955,30799.78,8033,uVJXZFdrbOAYEoxIWrOS
2002-12-01,AxrMiKYlOvnCAkIvWcdU,UaqhsjgALxKIUokovrjL,rreEgzXLvHAQOXQHDWnS,9333,88647.5,4212,RxNMcvylfDhoNykVUIaj
2021-12-07,mPgziskBWLstjOWvDUvd,tZKAukJGUEfYClzTtltZ,bAnYYoHLCrTurKybPiIQ,8412,10140.4,8374,gJMoISgvHAfLxcxHrabi
1999-02-27,kVoSOaHCFQIgAzgyaFdf,rkopAMcAOyUQKSfnyWuy,PEbsPVaJhKGYvJBggoSY,447,65064.68,4692,sspzqGKgtepLhHScTAoR
2021-08-08,JYYvapwXdsWKZIrPncxK,SNduIUYjCPHtKfAqnsyV,pnZWmUjXPTqrlRRlTLoZ,3908,94155.36,8738,xUNQIvBVnuSzGOLsOluH
2015-04-08,HXnPdsSJMVcqbNIPlVpF,JFRsoqZGjOrEZkZpilFR,qwimfDuDcLjFWUQGRUpk,6494,97672.26,7135,gyhIxbQmKhALjVOmavmr
2022-02-07,dHjzeUEinwiPljIQALWv,reDXPIOacgBerEQgtcDs,ngSpzxqGGaEtnLCGKXek,5337,90975.59,1493,oDyYPbeeaTaDnyynBwhB
2012-12-11,YarSbvqlLZznSOwvzlPo,fiJkKbyMypRWJbcNhDCj,naiQTfrTyPhvydbMfmuo,5070,31150.16,2453,qvMWokUHQkMGeMyDQfIB
2003-03-05,GmmrFZsytvkawXIoDidM,EpLIvSzMgOYftYdlXtzn,nmklWlbSxyNmJNCrsDnk,9057,72403.45,2620,NseSRQaaroarBQFbtiLG
1998-10-10,BXCJjXyHCKWPxzvOVPfy,iVnKHiUPCzBcBHIQtASF,kxNpTAypxLsGcCOMrKWW,4784,44847.57,8070,GZgBAFtgQteFepFECIvl
2007-04-03,GdElsMKbwkXQEDDsOOgk,CfDheqIktGZdrVAlEqCL,uUjXcfGqFaEiJenwzGTQ,1468,25933.3,9255,qCtFCUbddxUCCelJNOpn
2001-04-04,uRwYRfWudKJfaxFXyxzB,RsoGVoVJPsnouQZhtbdL,cYrYLQYYUHYTlhpRoDog,3903,35522.3,9142,kaWuqhXSycSBgKIMEWSS
2000-09-07,NuFYSYZALgiGorLVYHsM,TwWyjwEAsBREcyvcqbmh,HEMVQHpluVAZPSHYyVJX,8425,85145.32,3252,heRvKOxyVSdvjUbJHvxn
2012-11-29,uKZmJEpvTuTJqfaotUvQ,AEyBYTbRvfjbXQGPfusb,yTGdBpfLAaIGQVAbolpH,8432,25682.99,9309,COAlUoRcxdKwwxSmpdIH
2011-08-15,iXEoRsCdhftCxLAEYZJR,CJbHEyduUHvzHvoSIgNm,cycrHEcRlZcdKPUHRXlT,6574,93880.26,5386,xyGoXAWQZuFkdXiVDhAv
1998-10-26,IuEUlVsgyaIlgwKVRYen,nmvLDTcMrsyLPleKzFsC,tRAGDuCdwtcQzfdMWIbA,138,28911.89,621,JYlOEoVRCThTzVBLcXHt
2001-01-22,VIeUhWeeWNvpdLbokJrr,ZAGyUpXDGOzwXpxHbWNz,ZVGfXuStfAeLrQuxpetf,6198,94864.35,464,HfyenlVqEHtDUDqDgzMO
2005-07-02,yAmuLqAzySdnzfogqlpn,KaIfIAIDWrPeVCMLkDQE,LgwzUSZtHeeJgWBrOBhK,808,95988.49,7544,GatEytITRmXicbStcmEQ
2018-06-29,lvTYBuMNGGGGsfrkhYVq,fHJxYHMAaNOTGquWglXk,qSqFahrLQRZKpwDYFZJq,3050,81967.42,6320,kRYvKxOBmfMiimiIuzrT
2016-12-03,bKjRFjQkPESXahoVvIDj,tIKUVxzKIOzrPIZeDwhe,MLnSBzlCFYIiWpoQiXNw,8857,30597.41,9291,UYqYQtabNfeVRgtXwhxM
2014-11-16,NvcsoMlUzKScDDgzmRlB,dGWmUIbDeaiFmgnDCAlC,txVVOtKcomRqMrYkFHQE,8372,82302.85,3315,mccAKatPEPnGTFEKEHfl
2007-11-26,FLxmmxhMtEgkIyvqQvXW,TKunlHydiluChkptssUa,zGqCYTkTfQZFXDMbJzEo,1389,81751.2,2742,oYixtvPCqLJoJScApHku
2016-12-19,bGbuvinsaXMuVxCwSOoI,dFYFhRgKmrGKMYNoIsmc,CqmrYSOipEutiZRwzPoB,2815,29256.9,3419,LnbdyxNFkVNBYtEluCup
1993-11-27,CgXDirOaTySehsspqvry,lFfgUsQrUmxpRytyvSxc,hQXnAgWICVheWikLqXgn,6548,34902.31,4105,NrEJtiidKDmuYbiHkwdr
2011-06-26,KdyHXXUzCDOHHoZsFFVj,dGjniURKGCjjaZokyDgS,dwlZnQJgbqQAxEtOkKMs,1324,58349.91,1289,oQBmYuBzOIqbnCWAyBVs
2005-08-17,JrmnfyuoqhZXICyYdLlB,DEGBNbFnTrEVtpMowwNH,VNiVCqlHXfcBYXeURjnJ,7986,84542.64,3409,EWtZBHfAnQMIuGSToaWt
2000-05-09,bhALyaoqBYuDmyhvwgIz,QcmlokkJITxDNzYmKqbG,JdBpVXrPrSaSDFGmFXpE,3554,62223.27,9294,HOqZSaXhtKHtygLDVZMT
2015-08-29,OfiwqJwKievLguRKMEoE,kazlwvdcsEpAHcgRsEjd,GizhmNtymNmqLqLwkARW,7681,34853.76,6531,IZzQBynKELDVqVuRUAJr
2001-06-15,axkqDfRIXzBYjZFSKsGZ,yQzujIhXVntUHnVXtsUQ,kmzbPgWLqrwuligtqOKW,6183,50982.73,517,AHTudVIxnxWbjCdAPnJu
2022-07-10,zYgSJchEGdXKodaYenNJ,VLVofeFqjQcnnWFonZIp,EQGNUxdtMjVKxDRezkYR,1758,45197.71,1654,cANqeAzWZjeNPLLWSnUQ
2012-09-02,bgdoHJGYILVnnNvxEQYi,DfZHIKJydBDujOAjaUIT,ZPpDmPyvYCIrRFSydJIS,8307,59236.1,2884,gQhSquSxcmLrZIQgKDBu
1994-05-30,gYlamPYKdhCwdLVoKSOB,BUjIltzmzpNloZEmUGMc,kjFSVkrKHxZyNsnCfbKY,1069,75665.8,744,uVKsnOyWKxFrUFAWkmKN
1994-06-12,YdDSiEEbtYaMogYmHUyf,FMPDrKTBvdnbItcSEDNw,jwZLSuGBVAOkntzvVXDy,3666,11384.11,9541,gfrPLsJXUbIdUFQmqxpG
2023-09-10,BlFYvRsOomXZSVObNhVD,lPhmsCFIvaRJYqpMRPJC,zLVUCtyrqaByGTymyeIs,3905,72749.62,1952,GywGgWYGWTsgWHyLKYgh
2006-03-15,aKucNbqTugZXuvYCJlHC,YaJECLvlpdopKGjNgonY,aYibPpTHTQcgiOYpUxoq,3511,96940.79,854,FFjgGcoMBSiCfJfUiuGq
2021-08-19,kjXJNGyEVicZSrpAMinN,uoxUPgZgIyhahIylppzx,VIEzAXPmhmnEZGsoMEuH,9886,65729.3,3655,vqEwAlhgbNuPLtpXUnBD
2008-10-28,WdfmVTYfTsjBQpXDovRu,aCyFesgawAAvoWSJurqp,fgrofNBzhiwiIklHACVe,9503,40467.64,2015,ktnMPpvgNosPzuiKzGQK
2001-11-20,VKFQuhqnCqymcNGFtljZ,pneyXnryrZFFcUnVhnYy,xyQVLGkpOBGgwAbQxUmJ,3732,42520.8,2323,xswZyYjCfIlOvxMOZJGm
2017-01-24,HyRrmtghDUINtMTgtQxM,ZLeHtYgwIWaxZCrjvqLn,aUNlIvIkEgmDGMWTgMSm,6440,60430.19,4229,dtbJeSVBDiZQwInAyYyI
2019-10-25,iLluMpCbMgtSvGXNBsen,HbEUofjNBRDfXXmGKlOU,hhrndGMThufUhfTQkiud,5274,70603.24,7872,jJrlsRwgUDuZatjkvVzI
1994-03-22,DcvqYERzFtFzQslKSEzn,VpkfSjriMIxKSgDJVWpf,OSOjMuJMcvBaYgIcauSm,4842,81244.63,3036,kLBOrxeglIzfQOnfdAMD
2007-12-11,zeDcaoKvrKsaDihBuPUz,rPvDrrgKqjHZhYDjXaeA,tvcZoXhKXhBerbegDfQz,6054,5125.69,529,vxXHJOdHZweeTWjumAgW
2008-03-19,JpHUouvxkprGjXoVqouj,GzCwTHyrGJIDiLTkvHmI,pibNaedgxUkfqGizVgIy,4089,96638.17,5534,UNAYLZUlGCTJygdrLRxx
2010-09-30,cpxDXLOisBejPMlYGYlK,TbAvnDnvXHKXjlQscrmh,gLpIUDGmBDAUSjuRcXZr,9661,88882.38,6018,dSyzVHqsETINrpiYTatt
2008-03-11,jRvvMSvbrQtUgUznbGiw,UWbPiRkbHrcfzMicwukp,VHAYvGmUoPjuJntICNvQ,2472,35005.7,4213,giEzJrOgaXTcPCUicrZy
2005-02-16,tABTTZskFIxtaTftFhIf,QpfWmILyeCIiGypkdcxi,TnEyrqUTWnMiMFukhQDq,6380,20710.6,657,vQJLtpUrLOlWBAczRZdH
2015-11-29,skQjcXOkFBKLwcIZCVeg,TJptZBGzleoFNuSIsdDE,CPDETfBbUXoGwrpMCxBe,2996,1880.2,140,yfQDdIAZEhfxVIsYVhmt
2013-09-05,MkcbvLgoOIUuYGZiZoTj,vXiKKSJlsstmQoGfbwrA,nCReAHEEatXIsZqOWMoD,3816,11965.63,3996,UmnQuBsARjzKxpLkUCAs
2011-06-28,BEbHzIJdfEPOhTtTqamv,gJBHAuQjwjoDPkWLVJKh,ZBJWiekNiUpLaCTuhrlb,1309,34863.48,3012,xXgiRKReoIRFFNxkBGTQ
2002-04-30,zzTLqfyAKpOlhepVaDdw,sEnnBxVYGFXBJtgMmyPN,nNaWifuXhPlrzwXlIrZG,2875,14358.92,6594,eWcfnrUJVHJbFRKpAnNr
2019-08-09,dSUqamNTFOfEyyJyiefm,obMMjPSNVoXtLDCDdxSO,ztVaLQSxxvRyvKePgucN,4202,44776.9,7211,yxRVxAJLgqodcOGuTgkV
2013-10-24,WxdAyfhezpWGWOmtGXeq,RolBZqLFyNTvdivjvYEF,lVFkVNMzzLSuCZWbuhdj,4819,48433.78,8670,nipRjGGTmvBOuNlQHhrx
2020-02-07,sTJjmgjNvdmuSdvGIdxc,AFVQhwqdCZjhECmTxBcs,AZEubdEjgCvbQVOAYGkC,46,70428.8,4175,PoFcdpOmtBaZCiWxMsSP
2013-06-13,PEKKHBcSCDEpqwyWceXw,cLGstJkFFvidXLfRapwV,GGLOUnIgPqYHrbpMdcGT,5715,98926.19,6925,InjNbSrErrDhqNbtcQbC
2020-05-25,auSUzXQilAOpqBegjbSx,avPCltVzGWuGrJVmJXoG,SrAWOGrvlhiJfQuZMfbn,9646,47328.67,8911,xdgXisYKUYdLmJygEokg
2018-05-05,EENptCzGIRLRCTFzjSqE,DStdZNxQmiWXuhilaXvc,LOtUaebBQvALpkUkqgKD,6055,43717.22,4486,iXwEjhDooSVOuwCbOZDu
2013-01-08,BGGuImxkVWDOTIUBQaHo,JwVUikyqluooTruMgtjN,emGPExSKwZMTVYLHJZht,4216,10005.27,4976,gTKSDkPttWTuXgGJuInN
2010-05-05,QtpnUAsTGUmzEgksshZe,SHhRKpDjuzvPanZdJtdk,zAdpvDJMYyxFFlWTqtob,32,38053.88,5064,ugwBmXajKAQNntTsGOen
