classification_system,code,code_clean,description,source,observations
icd-10-mc,O26.853,O26853,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.859,O26859,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.872,O26872,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.873,O26873,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.879,O26879,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.891,O26891,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.892,O26892,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.893,O26893,"pregnancy, childbirth and puerperium",,
icd-10-mc,O26.899,O26899,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.011,O29011,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.012,O29012,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.013,O29013,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.019,O29019,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.021,O29021,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.022,O29022,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.023,O29023,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.029,O29029,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.091,O29091,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.092,O29092,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.093,O29093,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.099,O29099,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.111,O29111,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.112,O29112,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.113,O29113,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.119,O29119,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.121,O29121,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.122,O29122,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.123,O29123,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.129,O29129,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.191,O29191,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.192,O29192,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.193,O29193,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.199,O29199,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.211,O29211,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.212,O29212,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.213,O29213,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.219,O29219,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.291,O29291,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.292,O29292,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.293,O29293,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.299,O29299,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.3X1,O293X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.3X2,O293X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.3X3,O293X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.3X9,O293X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.5X1,O295X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.5X2,O295X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.5X3,O295X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.5X9,O295X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.8X1,O298X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.8X2,O298X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.8X3,O298X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O29.8X9,O298X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.001,O30001,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.002,O30002,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.003,O30003,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.009,O30009,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.011,O30011,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.012,O30012,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.013,O30013,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.019,O30019,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.021,O30021,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.022,O30022,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.023,O30023,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.029,O30029,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.031,O30031,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.032,O30032,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.033,O30033,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.039,O30039,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.041,O30041,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.042,O30042,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.043,O30043,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.049,O30049,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.091,O30091,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.092,O30092,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.239,O43239,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.093,O30093,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.099,O30099,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.101,O30101,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.102,O30102,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.103,O30103,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.109,O30109,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.111,O30111,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.112,O30112,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.113,O30113,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.119,O30119,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.121,O30121,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.122,O30122,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.123,O30123,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.129,O30129,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.131,O30131,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.132,O30132,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.133,O30133,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.139,O30139,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.191,O30191,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.192,O30192,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.193,O30193,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.199,O30199,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.201,O30201,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.202,O30202,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.203,O30203,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.209,O30209,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.211,O30211,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.212,O30212,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.213,O30213,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.219,O30219,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.221,O30221,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.222,O30222,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.223,O30223,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.229,O30229,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.231,O30231,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.232,O30232,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.233,O30233,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.239,O30239,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.291,O30291,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.292,O30292,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.293,O30293,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.299,O30299,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.801,O30801,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.802,O30802,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.803,O30803,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.809,O30809,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.811,O30811,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.812,O30812,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.813,O30813,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.819,O30819,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.821,O30821,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.822,O30822,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.823,O30823,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.829,O30829,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.831,O30831,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.832,O30832,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.833,O30833,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.839,O30839,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.891,O30891,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.892,O30892,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.893,O30893,"pregnancy, childbirth and puerperium",,
icd-10-mc,O30.899,O30899,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.00X,O3100X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.01X,O3101X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.02X,O3102X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.03X,O3103X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.10X,O3110X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.11X,O3111X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.12X,O3112X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.13X,O3113X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.20X,O3120X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.21X,O3121X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.22X,O3122X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.23X,O3123X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.30X,O3130X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.31X,O3131X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.32X,O3132X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.33X,O3133X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.8X1,O318X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.8X2,O318X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.8X3,O318X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O31.8X9,O318X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.0XX,O320XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.1XX,O321XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.2XX,O322XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.3XX,O323XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.4XX,O324XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.6XX,O326XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.8XX,O328XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O32.9XX,O329XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O33.3XX,O333XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O33.4XX,O334XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O33.5XX,O335XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O33.6XX,O336XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O33.7XX,O337XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.211,O34211,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.212,O34212,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.218,O34218,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.219,O34219,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.511,O34511,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.512,O34512,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.513,O34513,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.519,O34519,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.521,O34521,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.522,O34522,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.523,O34523,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.529,O34529,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.531,O34531,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.532,O34532,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.533,O34533,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.539,O34539,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.591,O34591,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.592,O34592,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.593,O34593,"pregnancy, childbirth and puerperium",,
icd-10-mc,O34.599,O34599,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.0XX,O350XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.1XX,O351XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.2XX,O352XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.3XX,O353XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.4XX,O354XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.5XX,O355XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.6XX,O356XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.7XX,O357XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.8XX,O358XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O35.9XX,O359XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.011,O36011,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.012,O36012,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.013,O36013,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.019,O36019,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.091,O36091,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.092,O36092,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.093,O36093,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.099,O36099,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.111,O36111,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.112,O36112,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.113,O36113,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.119,O36119,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.191,O36191,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.192,O36192,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.193,O36193,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.199,O36199,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.20X,O3620X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.21X,O3621X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.22X,O3622X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.23X,O3623X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.4XX,O364XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.511,O36511,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.512,O36512,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.513,O36513,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.519,O36519,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.591,O36591,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.592,O36592,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.593,O36593,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.599,O36599,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.60X,O3660X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.61X,O3661X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.62X,O3662X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.63X,O3663X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.70X,O3670X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.71X,O3671X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.72X,O3672X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.73X,O3673X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.80X,O3680X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.812,O36812,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.813,O36813,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.819,O36819,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.821,O36821,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.822,O36822,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.823,O36823,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.829,O36829,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.831,O36831,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.832,O36832,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.833,O36833,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.839,O36839,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.891,O36891,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.892,O36892,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.893,O36893,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.899,O36899,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.90X,O3690X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.91X,O3691X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.92X,O3692X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O36.93X,O3693X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O40.1XX,O401XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O40.2XX,O402XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O40.3XX,O403XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O40.9XX,O409XX,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.00X,O4100X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.01X,O4101X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.02X,O4102X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.03X,O4103X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.101,O41101,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.102,O41102,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.103,O41103,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.109,O41109,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.121,O41121,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.122,O41122,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.123,O41123,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.129,O41129,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.141,O41141,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.142,O41142,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.143,O41143,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.149,O41149,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X1,O418X1,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X2,O418X2,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X3,O418X3,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.8X9,O418X9,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.90X,O4190X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.91X,O4191X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.92X,O4192X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O41.93X,O4193X,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.011,O42011,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.012,O42012,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.013,O42013,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.019,O42019,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.111,O42111,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.112,O42112,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.113,O42113,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.119,O42119,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.911,O42911,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.912,O42912,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.913,O42913,"pregnancy, childbirth and puerperium",,
icd-10-mc,O42.919,O42919,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.011,O43011,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.012,O43012,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.013,O43013,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.019,O43019,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.021,O43021,"pregnancy, childbirth and puerperium",,
icd-10-mc,O43.022,O43022,"pregnancy, childbirth and puerperium",,
